method,task,regime,split,success,success_ci95,contact_mode_f1,contact_mode_f1_ci95,boundary_error,boundary_error_ci95,unsafe_impulse,unsafe_impulse_ci95,jam_rate,jam_rate_ci95,slip_overshoot,slip_overshoot_ci95,intervention_cost,intervention_cost_ci95,data_efficiency_proxy,data_efficiency_proxy_ci95,groups
diffusion_policy_surrogate,cable_routing,unilateral_lift_off,unseen_geometry,0.5034,0.0443,0.3451,0.0082,0.304,0.0038,0.0773,0.0029,0.0983,0.0056,0.0749,0.0032,0.1554,0.0,0.3456,0.0064,7
diffusion_policy_surrogate,cable_routing,unilateral_lift_off,unseen_friction,0.4354,0.0446,0.329,0.0028,0.3178,0.0036,0.0784,0.0025,0.0989,0.0034,0.1088,0.002,0.1588,0.0,0.3322,0.0088,7
diffusion_policy_surrogate,cable_routing,unilateral_lift_off,combined_stress,0.4337,0.0337,0.3202,0.0104,0.3204,0.0035,0.0871,0.0036,0.1149,0.0037,0.1142,0.0046,0.169,0.0,0.3225,0.0041,7
diffusion_policy_surrogate,cable_routing,contact_jamming,nominal,0.5221,0.0418,0.3539,0.0101,0.2939,0.0034,0.0671,0.0028,0.0997,0.0048,0.049,0.0043,0.1409,0.0,0.3531,0.0082,7
diffusion_policy_surrogate,cable_routing,contact_jamming,seen_shift,0.4898,0.049,0.3469,0.0035,0.3057,0.0044,0.0828,0.0015,0.1219,0.0033,0.0689,0.0034,0.1536,0.0,0.344,0.0056,7
diffusion_policy_surrogate,cable_routing,contact_jamming,unseen_geometry,0.4065,0.0389,0.3322,0.0089,0.318,0.0023,0.0928,0.0026,0.1453,0.0044,0.0741,0.0026,0.16,0.0,0.3375,0.0077,7
diffusion_policy_surrogate,cable_routing,contact_jamming,unseen_friction,0.4184,0.0409,0.335,0.0067,0.3264,0.0027,0.0926,0.0025,0.1398,0.0029,0.1131,0.0024,0.1636,0.0,0.3443,0.0073,7
diffusion_policy_surrogate,cable_routing,contact_jamming,combined_stress,0.3827,0.0246,0.3238,0.0052,0.3383,0.006,0.1063,0.0032,0.1615,0.0027,0.1185,0.0024,0.1745,0.0,0.3265,0.0054,7
diffusion_policy_surrogate,cable_routing,release_snap,nominal,0.5085,0.0463,0.3595,0.0138,0.3095,0.0043,0.0731,0.0029,0.0789,0.0027,0.0536,0.0022,0.1406,0.0,0.3599,0.0055,7
diffusion_policy_surrogate,cable_routing,release_snap,seen_shift,0.5051,0.064,0.3356,0.0098,0.3214,0.0041,0.0894,0.0014,0.0963,0.0031,0.0738,0.006,0.1533,0.0,0.3457,0.0057,7
diffusion_policy_surrogate,cable_routing,release_snap,unseen_geometry,0.4524,0.0161,0.3392,0.0023,0.3326,0.0041,0.1042,0.0024,0.1087,0.006,0.0769,0.0038,0.1596,0.0,0.3421,0.0052,7
diffusion_policy_surrogate,cable_routing,release_snap,unseen_friction,0.4252,0.0519,0.331,0.0086,0.3375,0.0039,0.1027,0.0025,0.1061,0.0023,0.114,0.0022,0.1632,0.0,0.3403,0.0082,7
diffusion_policy_surrogate,cable_routing,release_snap,combined_stress,0.3554,0.0246,0.3161,0.0105,0.3522,0.0039,0.1207,0.0023,0.124,0.0025,0.1226,0.0032,0.1741,0.0,0.332,0.0058,7
diffusion_policy_surrogate,cable_routing,combined_contact_shock,nominal,0.4813,0.0341,0.353,0.0048,0.322,0.0036,0.0786,0.0035,0.1053,0.0048,0.0664,0.0037,0.142,0.0,0.3608,0.0043,7
diffusion_policy_surrogate,cable_routing,combined_contact_shock,seen_shift,0.4507,0.0627,0.3476,0.0042,0.345,0.006,0.1002,0.0037,0.1269,0.0025,0.0938,0.0041,0.155,0.0,0.3467,0.0073,7
diffusion_policy_surrogate,cable_routing,combined_contact_shock,unseen_geometry,0.3776,0.0593,0.335,0.0055,0.3538,0.002,0.1122,0.0034,0.1489,0.0029,0.0973,0.0024,0.1615,0.0,0.3349,0.0041,7
diffusion_policy_surrogate,cable_routing,combined_contact_shock,unseen_friction,0.3878,0.0317,0.3273,0.0064,0.3698,0.0058,0.1121,0.0026,0.1407,0.0073,0.148,0.0046,0.1652,0.0,0.3386,0.0059,7
diffusion_policy_surrogate,cable_routing,combined_contact_shock,combined_stress,0.3197,0.0107,0.3135,0.007,0.3879,0.0041,0.1323,0.0028,0.1656,0.0041,0.1515,0.0035,0.1764,0.0,0.3317,0.0073,7
diffusion_policy_surrogate,tool_levering,nominal_contact,nominal,0.5952,0.0407,0.3504,0.0084,0.2707,0.0048,0.0411,0.0039,0.0556,0.004,0.0367,0.0044,0.1315,0.0,0.3564,0.0044,7
diffusion_policy_surrogate,tool_levering,nominal_contact,seen_shift,0.5884,0.0363,0.3403,0.0067,0.2759,0.0035,0.0454,0.0023,0.0709,0.0038,0.0505,0.0058,0.1419,0.0,0.3455,0.0058,7
diffusion_policy_surrogate,tool_levering,nominal_contact,unseen_geometry,0.5034,0.0485,0.3349,0.0097,0.2826,0.0026,0.0527,0.0022,0.0807,0.0045,0.0597,0.0037,0.1471,0.0,0.341,0.0084,7
diffusion_policy_surrogate,tool_levering,nominal_contact,unseen_friction,0.4677,0.0482,0.3291,0.0089,0.2841,0.0026,0.0514,0.002,0.0826,0.0031,0.0872,0.0038,0.15,0.0,0.3358,0.0039,7
diffusion_policy_surrogate,tool_levering,nominal_contact,combined_stress,0.4456,0.0374,0.3178,0.0082,0.2947,0.0026,0.0547,0.0027,0.0968,0.0042,0.0906,0.0029,0.1589,0.0,0.3249,0.0076,7
diffusion_policy_surrogate,tool_levering,impact_onset,nominal,0.5119,0.0228,0.3556,0.0077,0.3276,0.0049,0.0993,0.0016,0.0772,0.0045,0.0395,0.0034,0.14,0.0,0.3613,0.0072,7
diffusion_policy_surrogate,tool_levering,impact_onset,seen_shift,0.4201,0.0226,0.3442,0.0066,0.3454,0.0053,0.1257,0.0024,0.0968,0.0031,0.0556,0.0046,0.1526,0.0,0.3466,0.0053,7
diffusion_policy_surrogate,tool_levering,impact_onset,unseen_geometry,0.4439,0.0348,0.3395,0.0062,0.3657,0.0045,0.158,0.0021,0.1126,0.0032,0.0581,0.0018,0.1588,0.0,0.344,0.0067,7
diffusion_policy_surrogate,tool_levering,impact_onset,unseen_friction,0.4779,0.0459,0.3333,0.008,0.3596,0.0039,0.1402,0.0014,0.1114,0.0027,0.0931,0.003,0.1624,0.0,0.3366,0.0053,7
diffusion_policy_surrogate,tool_levering,impact_onset,combined_stress,0.381,0.0499,0.3178,0.0061,0.3846,0.0031,0.1754,0.0035,0.1272,0.0024,0.093,0.0039,0.1732,0.0,0.3226,0.0033,7
diffusion_policy_surrogate,tool_levering,stick_slip_transition,nominal,0.5544,0.0313,0.3474,0.0079,0.3039,0.0028,0.0712,0.0031,0.0745,0.0043,0.0582,0.0042,0.1392,0.0,0.3536,0.0045,7
diffusion_policy_surrogate,tool_levering,stick_slip_transition,seen_shift,0.4847,0.0452,0.3485,0.0052,0.3238,0.004,0.0856,0.0023,0.0902,0.0039,0.0795,0.0032,0.1515,0.0,0.3526,0.0082,7
diffusion_policy_surrogate,tool_levering,stick_slip_transition,unseen_geometry,0.4592,0.0458,0.3395,0.0059,0.3371,0.003,0.0998,0.0032,0.1052,0.0025,0.0913,0.004,0.1577,0.0,0.3413,0.0075,7
diffusion_policy_surrogate,tool_levering,stick_slip_transition,unseen_friction,0.4643,0.0292,0.3288,0.0095,0.342,0.0027,0.0944,0.0019,0.1072,0.0033,0.1312,0.0037,0.1612,0.0,0.3313,0.008,7
diffusion_policy_surrogate,tool_levering,stick_slip_transition,combined_stress,0.4456,0.0452,0.3159,0.0081,0.3579,0.0045,0.1137,0.0032,0.1252,0.0029,0.1371,0.0024,0.1718,0.0,0.3298,0.0098,7
diffusion_policy_surrogate,tool_levering,unilateral_lift_off,nominal,0.5578,0.0484,0.3526,0.009,0.2957,0.0039,0.0715,0.0024,0.0655,0.0046,0.0415,0.0037,0.1376,0.0,0.3563,0.0032,7
diffusion_policy_surrogate,tool_levering,unilateral_lift_off,seen_shift,0.5017,0.043,0.3388,0.0042,0.3093,0.005,0.0894,0.0031,0.0852,0.0024,0.0615,0.0056,0.1495,0.0,0.3502,0.0074,7
diffusion_policy_surrogate,tool_levering,unilateral_lift_off,unseen_geometry,0.4796,0.0313,0.3378,0.0068,0.3232,0.0037,0.1033,0.002,0.0928,0.0042,0.0633,0.0037,0.1554,0.0,0.3386,0.0073,7
diffusion_policy_surrogate,tool_levering,unilateral_lift_off,unseen_friction,0.4303,0.0406,0.3251,0.0083,0.327,0.0048,0.0963,0.0025,0.0955,0.0024,0.1009,0.004,0.1588,0.0,0.3355,0.0054,7
diffusion_policy_surrogate,tool_levering,unilateral_lift_off,combined_stress,0.4303,0.0285,0.322,0.0077,0.3349,0.0044,0.1132,0.0024,0.1125,0.0034,0.1061,0.0045,0.169,0.0,0.3261,0.0099,7
diffusion_policy_surrogate,tool_levering,contact_jamming,nominal,0.5476,0.0522,0.3578,0.0052,0.2964,0.0036,0.0811,0.0018,0.0938,0.004,0.0442,0.0041,0.1409,0.0,0.3562,0.0085,7
diffusion_policy_surrogate,tool_levering,contact_jamming,seen_shift,0.466,0.0406,0.3391,0.0057,0.3199,0.0032,0.0957,0.0038,0.1183,0.0044,0.0654,0.0047,0.1536,0.0,0.3476,0.0041,7
diffusion_policy_surrogate,tool_levering,contact_jamming,unseen_geometry,0.4167,0.0404,0.3423,0.0074,0.3338,0.0074,0.1186,0.003,0.1378,0.0037,0.0721,0.004,0.16,0.0,0.3395,0.0064,7
diffusion_policy_surrogate,tool_levering,contact_jamming,unseen_friction,0.432,0.0287,0.3323,0.0081,0.3316,0.0063,0.1095,0.0025,0.1327,0.0037,0.1049,0.004,0.1636,0.0,0.3392,0.0069,7
diffusion_policy_surrogate,tool_levering,contact_jamming,combined_stress,0.381,0.0301,0.3193,0.005,0.3438,0.0053,0.128,0.0021,0.1583,0.0032,0.1075,0.0023,0.1745,0.0,0.3303,0.0046,7
diffusion_policy_surrogate,tool_levering,release_snap,nominal,0.5272,0.04,0.3579,0.0067,0.3226,0.0047,0.0965,0.0038,0.0718,0.0023,0.0442,0.003,0.1406,0.0,0.355,0.0068,7
diffusion_policy_surrogate,tool_levering,release_snap,seen_shift,0.4711,0.0509,0.334,0.0062,0.3426,0.0035,0.121,0.0032,0.0936,0.0051,0.0634,0.0025,0.1533,0.0,0.3411,0.007,7
diffusion_policy_surrogate,tool_levering,release_snap,unseen_geometry,0.4167,0.0401,0.3344,0.0099,0.3632,0.0047,0.1505,0.0039,0.1037,0.0042,0.0677,0.0029,0.1596,0.0,0.3393,0.0062,7
diffusion_policy_surrogate,tool_levering,release_snap,unseen_friction,0.432,0.038,0.332,0.006,0.3534,0.0051,0.1324,0.0016,0.101,0.0038,0.1073,0.0041,0.1632,0.0,0.3336,0.0067,7
diffusion_policy_surrogate,tool_levering,release_snap,combined_stress,0.3759,0.0238,0.32,0.0042,0.3763,0.0052,0.1616,0.0038,0.1248,0.0044,0.1104,0.0022,0.1741,0.0,0.3375,0.0036,7
diffusion_policy_surrogate,tool_levering,combined_contact_shock,nominal,0.5068,0.0381,0.3583,0.0077,0.3373,0.0045,0.1024,0.0021,0.0995,0.0039,0.0555,0.0026,0.142,0.0,0.3548,0.0037,7
diffusion_policy_surrogate,tool_levering,combined_contact_shock,seen_shift,0.3878,0.0634,0.3379,0.0076,0.3621,0.0042,0.1293,0.0036,0.1196,0.0032,0.0813,0.0039,0.155,0.0,0.3457,0.0046,7
diffusion_policy_surrogate,tool_levering,combined_contact_shock,unseen_geometry,0.3827,0.0312,0.3351,0.0068,0.3858,0.0058,0.1577,0.0038,0.1426,0.0049,0.0878,0.0037,0.1615,0.0,0.339,0.0027,7
diffusion_policy_surrogate,tool_levering,combined_contact_shock,unseen_friction,0.4031,0.0672,0.3321,0.0059,0.3855,0.002,0.1456,0.0023,0.1337,0.0033,0.1282,0.0035,0.1652,0.0,0.3483,0.0016,7
diffusion_policy_surrogate,tool_levering,combined_contact_shock,combined_stress,0.3231,0.0427,0.3123,0.0075,0.4099,0.0036,0.1783,0.0032,0.1586,0.0021,0.1307,0.0026,0.1764,0.0,0.3299,0.0048,7
diffusion_policy_surrogate,mobile_pushing,nominal_contact,nominal,0.6276,0.037,0.357,0.0043,0.2625,0.0034,0.0393,0.0027,0.0572,0.0046,0.0387,0.0043,0.1315,0.0,0.3604,0.0087,7
diffusion_policy_surrogate,mobile_pushing,nominal_contact,seen_shift,0.5442,0.0329,0.344,0.0054,0.2739,0.0067,0.0462,0.0025,0.0681,0.0021,0.0555,0.0046,0.1419,0.0,0.3449,0.0035,7
diffusion_policy_surrogate,mobile_pushing,nominal_contact,unseen_geometry,0.5034,0.0337,0.3414,0.0074,0.279,0.0031,0.0481,0.0035,0.085,0.0038,0.0638,0.0013,0.1471,0.0,0.3455,0.0045,7
diffusion_policy_surrogate,mobile_pushing,nominal_contact,unseen_friction,0.5068,0.0374,0.3299,0.0076,0.2836,0.0039,0.046,0.0037,0.0772,0.0049,0.096,0.0041,0.15,0.0,0.3394,0.006,7
diffusion_policy_surrogate,mobile_pushing,nominal_contact,combined_stress,0.4592,0.0521,0.3195,0.0075,0.2915,0.0036,0.0514,0.0032,0.0894,0.0025,0.0996,0.0041,0.1589,0.0,0.3261,0.003,7
diffusion_policy_surrogate,mobile_pushing,impact_onset,nominal,0.5629,0.0337,0.3493,0.0069,0.3061,0.0048,0.0852,0.0025,0.072,0.0031,0.0419,0.0034,0.14,0.0,0.3503,0.0058,7
diffusion_policy_surrogate,mobile_pushing,impact_onset,seen_shift,0.5153,0.0208,0.3437,0.0052,0.3209,0.0042,0.1048,0.0037,0.0901,0.0024,0.0607,0.0017,0.1526,0.0,0.3434,0.0043,7
diffusion_policy_surrogate,mobile_pushing,impact_onset,unseen_geometry,0.4592,0.0432,0.3372,0.0079,0.3369,0.0041,0.1284,0.0018,0.1006,0.0033,0.0653,0.0035,0.1588,0.0,0.3399,0.0042,7
diffusion_policy_surrogate,mobile_pushing,impact_onset,unseen_friction,0.4762,0.0594,0.3321,0.0095,0.335,0.0053,0.1163,0.002,0.1024,0.0018,0.0976,0.0029,0.1624,0.0,0.3401,0.0044,7
diffusion_policy_surrogate,mobile_pushing,impact_onset,combined_stress,0.4388,0.0372,0.3184,0.0071,0.3563,0.0071,0.1446,0.0019,0.1195,0.0038,0.1031,0.0032,0.1732,0.0,0.3261,0.0037,7
diffusion_policy_surrogate,mobile_pushing,stick_slip_transition,nominal,0.5765,0.0301,0.3574,0.0058,0.3105,0.0064,0.0652,0.0033,0.07,0.0036,0.0794,0.0035,0.1392,0.0,0.3573,0.0032,7
diffusion_policy_surrogate,mobile_pushing,stick_slip_transition,seen_shift,0.5051,0.0215,0.3388,0.009,0.3313,0.0072,0.079,0.0031,0.0814,0.0023,0.1037,0.0032,0.1515,0.0,0.3455,0.0082,7
diffusion_policy_surrogate,mobile_pushing,stick_slip_transition,unseen_geometry,0.4915,0.0437,0.3344,0.0057,0.3357,0.004,0.0894,0.0036,0.0966,0.0033,0.1149,0.002,0.1577,0.0,0.3366,0.0053,7
diffusion_policy_surrogate,mobile_pushing,stick_slip_transition,unseen_friction,0.4371,0.0344,0.3312,0.0064,0.3544,0.0032,0.0869,0.0024,0.0953,0.0027,0.1698,0.0035,0.1612,0.0,0.339,0.0034,7
diffusion_policy_surrogate,mobile_pushing,stick_slip_transition,combined_stress,0.398,0.0227,0.3174,0.0045,0.3663,0.0024,0.1032,0.0031,0.1112,0.0043,0.1704,0.0037,0.1718,0.0,0.3265,0.0051,7
diffusion_policy_surrogate,mobile_pushing,unilateral_lift_off,nominal,0.5646,0.0274,0.3553,0.0086,0.2887,0.005,0.0645,0.0026,0.0636,0.0027,0.0498,0.0037,0.1376,0.0,0.3472,0.006,7
diffusion_policy_surrogate,mobile_pushing,unilateral_lift_off,seen_shift,0.5136,0.0503,0.3478,0.0087,0.3004,0.0061,0.0766,0.0029,0.0747,0.0039,0.0699,0.0039,0.1495,0.0,0.3461,0.0054,7
diffusion_policy_surrogate,mobile_pushing,unilateral_lift_off,unseen_geometry,0.4932,0.0374,0.3378,0.0046,0.3092,0.0047,0.087,0.0028,0.0863,0.0035,0.0783,0.005,0.1554,0.0,0.344,0.0047,7
diffusion_policy_surrogate,mobile_pushing,unilateral_lift_off,unseen_friction,0.449,0.0282,0.3285,0.0082,0.316,0.0042,0.0851,0.0027,0.0867,0.002,0.1121,0.0039,0.1588,0.0,0.34,0.0053,7
diffusion_policy_surrogate,mobile_pushing,unilateral_lift_off,combined_stress,0.4881,0.0342,0.3208,0.0085,0.323,0.0017,0.0967,0.004,0.1032,0.0046,0.117,0.004,0.169,0.0,0.3285,0.0069,7
diffusion_policy_surrogate,mobile_pushing,contact_jamming,nominal,0.568,0.0243,0.3574,0.0037,0.2965,0.0044,0.0699,0.0031,0.0875,0.0032,0.0544,0.0045,0.1409,0.0,0.3571,0.0067,7
diffusion_policy_surrogate,mobile_pushing,contact_jamming,seen_shift,0.5289,0.0367,0.3461,0.0073,0.3083,0.0037,0.0877,0.0032,0.1045,0.0037,0.0721,0.0023,0.1536,0.0,0.3478,0.0082,7
diffusion_policy_surrogate,mobile_pushing,contact_jamming,unseen_geometry,0.4677,0.0268,0.337,0.0072,0.3211,0.004,0.1024,0.0021,0.1206,0.0024,0.0808,0.004,0.16,0.0,0.3439,0.0061,7
diffusion_policy_surrogate,mobile_pushing,contact_jamming,unseen_friction,0.4779,0.0262,0.3322,0.0063,0.3238,0.004,0.0985,0.0029,0.12,0.0047,0.1194,0.0039,0.1636,0.0,0.3335,0.0068,7
diffusion_policy_surrogate,mobile_pushing,contact_jamming,combined_stress,0.4133,0.0373,0.321,0.0087,0.3394,0.0043,0.1176,0.0015,0.1387,0.0045,0.1257,0.004,0.1745,0.0,0.331,0.0044,7
diffusion_policy_surrogate,mobile_pushing,release_snap,nominal,0.5425,0.0309,0.3479,0.0038,0.3088,0.0057,0.0815,0.0029,0.0732,0.0024,0.0563,0.0034,0.1406,0.0,0.3586,0.0049,7
diffusion_policy_surrogate,mobile_pushing,release_snap,seen_shift,0.4915,0.0296,0.3425,0.008,0.3273,0.0074,0.102,0.0029,0.0861,0.0046,0.0749,0.0038,0.1533,0.0,0.3503,0.0108,7
diffusion_policy_surrogate,mobile_pushing,release_snap,unseen_geometry,0.4014,0.0575,0.337,0.0084,0.3418,0.0047,0.1203,0.0036,0.0951,0.003,0.0788,0.004,0.1596,0.0,0.3393,0.0049,7
diffusion_policy_surrogate,mobile_pushing,release_snap,unseen_friction,0.4371,0.0352,0.3345,0.0018,0.3401,0.0052,0.1157,0.0025,0.0948,0.0035,0.1198,0.0033,0.1632,0.0,0.338,0.0057,7
diffusion_policy_surrogate,mobile_pushing,release_snap,combined_stress,0.4133,0.0403,0.3171,0.0099,0.3568,0.0026,0.137,0.0027,0.1124,0.0031,0.1244,0.0028,0.1741,0.0,0.3258,0.0076,7
diffusion_policy_surrogate,mobile_pushing,combined_contact_shock,nominal,0.5204,0.0333,0.3564,0.0066,0.3298,0.0047,0.0897,0.0031,0.0864,0.0024,0.0709,0.003,0.142,0.0,0.3599,0.0049,7
diffusion_policy_surrogate,mobile_pushing,combined_contact_shock,seen_shift,0.4609,0.0403,0.3387,0.0066,0.3514,0.0046,0.1086,0.0015,0.1094,0.0046,0.0987,0.0044,0.155,0.0,0.3466,0.0059,7
diffusion_policy_surrogate,mobile_pushing,combined_contact_shock,unseen_geometry,0.4524,0.0455,0.3312,0.0026,0.3638,0.0021,0.1335,0.0028,0.1223,0.0029,0.1072,0.0041,0.1615,0.0,0.3398,0.0058,7
diffusion_policy_surrogate,mobile_pushing,combined_contact_shock,unseen_friction,0.381,0.0455,0.3339,0.0039,0.3819,0.0039,0.1254,0.0022,0.118,0.0017,0.1595,0.0022,0.1652,0.0,0.3381,0.0053,7
diffusion_policy_surrogate,mobile_pushing,combined_contact_shock,combined_stress,0.3316,0.0303,0.3198,0.0069,0.3979,0.0058,0.1494,0.0037,0.1406,0.0039,0.1621,0.0034,0.1764,0.0,0.3314,0.0058,7
robotics_transformer_surrogate,peg_insertion,nominal_contact,nominal,0.5612,0.0393,0.3759,0.0061,0.2658,0.0046,0.0389,0.0039,0.0634,0.0033,0.0366,0.0024,0.1411,0.0,0.3748,0.0073,7
robotics_transformer_surrogate,peg_insertion,nominal_contact,seen_shift,0.5425,0.0296,0.3687,0.0076,0.2746,0.0042,0.0478,0.0015,0.0759,0.0045,0.0525,0.0048,0.1515,0.0,0.3658,0.0067,7
robotics_transformer_surrogate,peg_insertion,nominal_contact,unseen_geometry,0.5119,0.0161,0.3559,0.0086,0.2842,0.0047,0.049,0.0027,0.0856,0.0046,0.0571,0.0046,0.1567,0.0,0.3607,0.0069,7
robotics_transformer_surrogate,peg_insertion,nominal_contact,unseen_friction,0.5612,0.0409,0.3602,0.0065,0.2845,0.0035,0.0485,0.0023,0.0891,0.0029,0.0856,0.0032,0.1596,0.0,0.3575,0.0062,7
robotics_transformer_surrogate,peg_insertion,nominal_contact,combined_stress,0.4813,0.0469,0.3421,0.0035,0.2906,0.0059,0.049,0.0016,0.1006,0.0028,0.0916,0.0032,0.1685,0.0,0.3405,0.005,7
robotics_transformer_surrogate,peg_insertion,impact_onset,nominal,0.551,0.0397,0.3737,0.0064,0.3186,0.0044,0.09,0.0038,0.0849,0.0024,0.0394,0.0049,0.1497,0.0,0.3775,0.0063,7
robotics_transformer_surrogate,peg_insertion,impact_onset,seen_shift,0.4694,0.0152,0.365,0.0086,0.3411,0.0036,0.1163,0.0022,0.1059,0.0035,0.0525,0.0028,0.1622,0.0,0.3659,0.0042,7
robotics_transformer_surrogate,peg_insertion,impact_onset,unseen_geometry,0.4558,0.0452,0.3602,0.0092,0.3613,0.0041,0.1397,0.0043,0.1183,0.0031,0.0571,0.0011,0.1685,0.0,0.3598,0.006,7
robotics_transformer_surrogate,peg_insertion,impact_onset,unseen_friction,0.4694,0.0283,0.3523,0.0066,0.3486,0.005,0.1241,0.0018,0.1166,0.0043,0.0866,0.0043,0.172,0.0,0.3532,0.0058,7
robotics_transformer_surrogate,peg_insertion,impact_onset,combined_stress,0.4133,0.0503,0.3385,0.0068,0.37,0.0062,0.1526,0.0018,0.1404,0.0042,0.0909,0.0037,0.1828,0.0,0.3493,0.004,7
robotics_transformer_surrogate,peg_insertion,stick_slip_transition,nominal,0.5595,0.0274,0.3722,0.0072,0.2996,0.0036,0.0647,0.0022,0.0789,0.0036,0.0583,0.0028,0.1488,0.0,0.3735,0.007,7
robotics_transformer_surrogate,peg_insertion,stick_slip_transition,seen_shift,0.5289,0.0143,0.3626,0.0112,0.3197,0.0048,0.0798,0.0034,0.1037,0.0023,0.0784,0.0041,0.1612,0.0,0.3709,0.0075,7
robotics_transformer_surrogate,peg_insertion,stick_slip_transition,unseen_geometry,0.4881,0.0483,0.3571,0.0051,0.3276,0.0047,0.0905,0.0024,0.1135,0.0032,0.0812,0.0041,0.1673,0.0,0.3627,0.0043,7
robotics_transformer_surrogate,peg_insertion,stick_slip_transition,unseen_friction,0.4932,0.0296,0.3555,0.0062,0.3431,0.0026,0.0879,0.0019,0.1093,0.0038,0.1282,0.0029,0.1708,0.0,0.3561,0.0067,7
robotics_transformer_surrogate,peg_insertion,stick_slip_transition,combined_stress,0.4235,0.0602,0.3417,0.0086,0.3505,0.0039,0.1066,0.0038,0.1297,0.0036,0.1284,0.0014,0.1814,0.0,0.3477,0.0039,7
robotics_transformer_surrogate,peg_insertion,unilateral_lift_off,nominal,0.5425,0.0534,0.3771,0.0065,0.2935,0.004,0.0666,0.0037,0.0738,0.0048,0.043,0.0031,0.1472,0.0,0.3736,0.0055,7
robotics_transformer_surrogate,peg_insertion,unilateral_lift_off,seen_shift,0.5306,0.0341,0.3668,0.0112,0.3093,0.0058,0.0797,0.0027,0.0902,0.0032,0.0545,0.0031,0.1591,0.0,0.3669,0.0038,7
robotics_transformer_surrogate,peg_insertion,unilateral_lift_off,unseen_geometry,0.483,0.0404,0.361,0.0084,0.3206,0.007,0.092,0.0033,0.1014,0.0018,0.0655,0.0025,0.165,0.0,0.3683,0.0055,7
robotics_transformer_surrogate,peg_insertion,unilateral_lift_off,unseen_friction,0.4949,0.0367,0.3608,0.0076,0.3154,0.0022,0.0875,0.0041,0.0971,0.0025,0.0987,0.0034,0.1684,0.0,0.3531,0.0032,7
robotics_transformer_surrogate,peg_insertion,unilateral_lift_off,combined_stress,0.4354,0.0384,0.3429,0.0054,0.3344,0.0045,0.1022,0.0031,0.1168,0.0064,0.1008,0.0042,0.1786,0.0,0.3463,0.0094,7
robotics_transformer_surrogate,peg_insertion,contact_jamming,nominal,0.5306,0.0413,0.3731,0.0065,0.2964,0.0051,0.0731,0.0027,0.1053,0.0025,0.0454,0.003,0.1505,0.0,0.3712,0.0028,7
robotics_transformer_surrogate,peg_insertion,contact_jamming,seen_shift,0.4371,0.0428,0.3625,0.0056,0.3121,0.0036,0.0905,0.0023,0.1345,0.0031,0.0582,0.0038,0.1632,0.0,0.3635,0.0087,7
robotics_transformer_surrogate,peg_insertion,contact_jamming,unseen_geometry,0.4133,0.0253,0.357,0.0079,0.3287,0.0021,0.1036,0.0028,0.1601,0.005,0.0632,0.0048,0.1696,0.0,0.3632,0.0079,7
robotics_transformer_surrogate,peg_insertion,contact_jamming,unseen_friction,0.4745,0.0285,0.3519,0.0053,0.3228,0.0035,0.1038,0.0031,0.146,0.0032,0.1007,0.0044,0.1732,0.0,0.3512,0.0052,7
robotics_transformer_surrogate,peg_insertion,contact_jamming,combined_stress,0.4201,0.04,0.3425,0.0041,0.3443,0.005,0.1193,0.0045,0.1762,0.0044,0.103,0.0027,0.1842,0.0,0.3503,0.0048,7
robotics_transformer_surrogate,peg_insertion,release_snap,nominal,0.5442,0.0516,0.3773,0.0053,0.3139,0.0039,0.0887,0.0016,0.082,0.004,0.0436,0.0031,0.1502,0.0,0.3727,0.0069,7
robotics_transformer_surrogate,peg_insertion,release_snap,seen_shift,0.5,0.0519,0.3658,0.0074,0.3334,0.0049,0.1072,0.0027,0.1003,0.0034,0.0631,0.0032,0.1629,0.0,0.3615,0.0043,7
robotics_transformer_surrogate,peg_insertion,release_snap,unseen_geometry,0.4422,0.0294,0.3583,0.0085,0.3511,0.0025,0.1293,0.0025,0.1128,0.003,0.0685,0.0043,0.1692,0.0,0.3582,0.009,7
robotics_transformer_surrogate,peg_insertion,release_snap,unseen_friction,0.4269,0.0382,0.3551,0.0079,0.3538,0.006,0.12,0.002,0.1137,0.0038,0.1019,0.0056,0.1728,0.0,0.3575,0.0096,7
robotics_transformer_surrogate,peg_insertion,release_snap,combined_stress,0.415,0.0523,0.3375,0.01,0.3706,0.0042,0.1463,0.0041,0.1284,0.0027,0.1048,0.004,0.1837,0.0,0.3493,0.0038,7
robotics_transformer_surrogate,peg_insertion,combined_contact_shock,nominal,0.534,0.0312,0.3786,0.0074,0.3316,0.0031,0.0926,0.0032,0.1134,0.0029,0.0546,0.0038,0.1516,0.0,0.3783,0.0051,7
robotics_transformer_surrogate,peg_insertion,combined_contact_shock,seen_shift,0.4235,0.0249,0.3664,0.0082,0.3531,0.0062,0.1179,0.0039,0.1344,0.0041,0.0803,0.0041,0.1646,0.0,0.3657,0.0045,7
robotics_transformer_surrogate,peg_insertion,combined_contact_shock,unseen_geometry,0.398,0.037,0.3575,0.0082,0.3727,0.0029,0.1389,0.0028,0.1588,0.0033,0.0814,0.0029,0.1711,0.0,0.3658,0.0037,7
robotics_transformer_surrogate,peg_insertion,combined_contact_shock,unseen_friction,0.381,0.031,0.3618,0.0082,0.3728,0.0052,0.1309,0.0037,0.1511,0.0028,0.1184,0.0028,0.1748,0.0,0.36,0.0082,7
