method,split,seed,groups,mean_success,ci95_success,mean_utility,ci95_utility,mean_contact_mode_f1,ci95_contact_mode_f1,mean_boundary_error,ci95_boundary_error,mean_complementarity_residual,ci95_complementarity_residual,mean_impulse_violation,ci95_impulse_violation,mean_unsafe_impulse,ci95_unsafe_impulse,mean_jam_rate,ci95_jam_rate,mean_slip_overshoot,ci95_slip_overshoot,mean_mode_switch_latency,ci95_mode_switch_latency,mean_recovery_success,ci95_recovery_success,mean_energy_spike,ci95_energy_spike,mean_calibration_ece,ci95_calibration_ece,mean_intervention_cost,ci95_intervention_cost,mean_fixed_risk_coverage,ci95_fixed_risk_coverage,mean_regret_to_oracle,ci95_regret_to_oracle
conformal_risk_filter,unseen_compliance,8,80,0.510417,0.050775,0.52083,0.050751,0.343311,0.001603,0.265865,0.005367,0.089275,0.003522,0.064798,0.003233,0.027433,0.002377,0.063859,0.004031,0.059223,0.002633,0.05996,0.003211,0.363461,0.001666,0.064616,0.003503,0.054146,0.001045,0.184257,0.00063,0.603769,0.000778,0.18125,0.0
conformal_risk_filter,unseen_compliance,9,80,0.56875,0.044139,0.579127,0.044465,0.344255,0.001506,0.265332,0.005406,0.089654,0.003722,0.065579,0.003234,0.027856,0.002197,0.063824,0.003837,0.059431,0.0027,0.059327,0.003168,0.36299,0.001593,0.065992,0.003529,0.053609,0.001012,0.184291,0.000708,0.603664,0.000741,0.164583,0.0
conformal_risk_filter,actuator_latency,0,80,0.547917,0.045086,0.558527,0.045153,0.344982,0.001409,0.265106,0.005765,0.088991,0.003569,0.064438,0.003253,0.03157,0.002528,0.05921,0.003471,0.058756,0.002576,0.068822,0.004048,0.36552,0.001887,0.064639,0.003407,0.053599,0.001065,0.18396,0.000624,0.603774,0.000756,0.152083,0.0
conformal_risk_filter,actuator_latency,1,80,0.533333,0.041255,0.543866,0.041462,0.34652,0.001526,0.26595,0.00561,0.08834,0.003591,0.064966,0.003227,0.03116,0.002678,0.059715,0.003526,0.057797,0.002651,0.068922,0.004264,0.36364,0.001716,0.064969,0.003445,0.053006,0.000817,0.184663,0.000732,0.603749,0.0008,0.1875,0.0
conformal_risk_filter,actuator_latency,2,80,0.53125,0.052007,0.541052,0.051724,0.34449,0.001375,0.26578,0.005615,0.089337,0.003457,0.06397,0.003357,0.03101,0.002708,0.05952,0.003493,0.057459,0.002551,0.068913,0.004117,0.364008,0.001715,0.065201,0.003437,0.053128,0.001166,0.184054,0.000688,0.60384,0.000807,0.204167,0.0
conformal_risk_filter,actuator_latency,3,80,0.522917,0.047118,0.532969,0.047481,0.344193,0.001625,0.266183,0.005632,0.089218,0.003541,0.065527,0.003196,0.032578,0.002635,0.059266,0.003286,0.058101,0.002649,0.068866,0.004097,0.363536,0.001828,0.065171,0.003392,0.053537,0.001046,0.184262,0.000594,0.603551,0.000766,0.195833,0.0
conformal_risk_filter,actuator_latency,4,80,0.510417,0.049767,0.520748,0.049832,0.343671,0.001586,0.265425,0.005507,0.089288,0.003284,0.065334,0.00324,0.032175,0.002602,0.060083,0.003532,0.058285,0.002472,0.069467,0.003993,0.365306,0.001735,0.064826,0.003504,0.053488,0.001051,0.183866,0.00066,0.603621,0.000758,0.214583,0.0
conformal_risk_filter,actuator_latency,5,80,0.51875,0.038544,0.529265,0.038669,0.346034,0.001736,0.265522,0.005813,0.089372,0.00345,0.064606,0.003361,0.031683,0.002883,0.060853,0.003523,0.058183,0.002664,0.069361,0.003981,0.364203,0.001511,0.065139,0.003506,0.053785,0.001063,0.184006,0.000595,0.60356,0.000816,0.172917,0.0
conformal_risk_filter,actuator_latency,6,80,0.564583,0.039196,0.574984,0.039296,0.345388,0.001637,0.265927,0.005532,0.088855,0.003473,0.064171,0.003256,0.031709,0.002806,0.060045,0.003466,0.058756,0.002619,0.068838,0.004134,0.365819,0.001558,0.064816,0.003633,0.054488,0.000996,0.184055,0.000677,0.603688,0.000795,0.179167,0.0
conformal_risk_filter,actuator_latency,7,80,0.514583,0.051057,0.524805,0.051236,0.345724,0.001577,0.265916,0.005506,0.089225,0.003489,0.064276,0.003227,0.032529,0.002879,0.059252,0.003624,0.059175,0.0027,0.069556,0.004256,0.36429,0.001752,0.06555,0.003355,0.053681,0.001021,0.184506,0.000692,0.603519,0.000803,0.204167,0.0
conformal_risk_filter,actuator_latency,8,80,0.510417,0.045514,0.520043,0.045329,0.344689,0.001598,0.266369,0.005595,0.089364,0.0034,0.065005,0.003166,0.032218,0.002804,0.059314,0.003488,0.058305,0.002563,0.069058,0.003946,0.362757,0.001744,0.064811,0.003348,0.053992,0.001134,0.184503,0.000567,0.603537,0.000816,0.2375,0.0
conformal_risk_filter,actuator_latency,9,80,0.510417,0.044766,0.520635,0.044694,0.345289,0.001433,0.266725,0.005633,0.089155,0.003545,0.064343,0.003292,0.033219,0.002685,0.059539,0.003501,0.058735,0.002589,0.069122,0.00424,0.36447,0.00164,0.064572,0.003578,0.05411,0.001035,0.183672,0.000599,0.603433,0.000758,0.220833,0.0
conformal_risk_filter,sensor_dropout,0,80,0.491667,0.046815,0.498924,0.047229,0.323316,0.00157,0.263378,0.005134,0.089902,0.003666,0.066409,0.003181,0.02931,0.002152,0.059778,0.003653,0.060651,0.002939,0.071238,0.003382,0.341124,0.001863,0.066106,0.003471,0.053144,0.000984,0.185312,0.000639,0.600841,0.000728,0.208333,0.0
conformal_risk_filter,sensor_dropout,1,80,0.564583,0.042103,0.571364,0.04242,0.325298,0.001689,0.263976,0.005311,0.090169,0.003536,0.066602,0.003215,0.028828,0.002221,0.06063,0.003617,0.060539,0.002641,0.072254,0.00349,0.339733,0.001648,0.064515,0.003563,0.053929,0.000884,0.185542,0.000632,0.600754,0.000727,0.170833,0.0
conformal_risk_filter,sensor_dropout,2,80,0.472917,0.048426,0.479783,0.048452,0.323599,0.001428,0.263705,0.005259,0.089985,0.003477,0.066389,0.003579,0.029261,0.002406,0.060174,0.003689,0.061445,0.002558,0.071776,0.003347,0.340165,0.00161,0.066407,0.003494,0.05461,0.000997,0.185399,0.000671,0.600688,0.000768,0.295833,0.0
conformal_risk_filter,sensor_dropout,3,80,0.508333,0.049616,0.515247,0.049626,0.324082,0.001659,0.263498,0.005171,0.090041,0.003519,0.065982,0.003437,0.028702,0.002516,0.060922,0.003558,0.061373,0.002852,0.072312,0.003333,0.34103,0.001674,0.065414,0.003363,0.053546,0.00099,0.185709,0.000714,0.600754,0.000784,0.227083,0.0
conformal_risk_filter,sensor_dropout,4,80,0.508333,0.044975,0.515002,0.044931,0.325533,0.001693,0.264751,0.005333,0.090722,0.003531,0.064946,0.003352,0.028835,0.002385,0.061016,0.003631,0.060454,0.002689,0.071486,0.003317,0.340429,0.001529,0.065509,0.003612,0.053631,0.000985,0.185418,0.000633,0.600763,0.000767,0.195833,0.0
conformal_risk_filter,sensor_dropout,5,80,0.508333,0.040636,0.515584,0.040785,0.323769,0.001394,0.263803,0.005447,0.089578,0.00335,0.065445,0.00338,0.029016,0.002445,0.060125,0.003814,0.060472,0.002645,0.072042,0.003352,0.340695,0.001777,0.065512,0.003663,0.054125,0.001095,0.185133,0.000647,0.600839,0.000779,0.258333,0.0
conformal_risk_filter,sensor_dropout,6,80,0.497917,0.040048,0.505108,0.03997,0.323569,0.00158,0.263941,0.005261,0.09039,0.003664,0.06502,0.003518,0.028984,0.002271,0.060059,0.003552,0.060681,0.00262,0.072159,0.003458,0.340846,0.00174,0.065208,0.003738,0.054458,0.00099,0.185572,0.000588,0.600843,0.000744,0.239583,0.0
conformal_risk_filter,sensor_dropout,7,80,0.520833,0.048052,0.527239,0.048013,0.323813,0.001628,0.264067,0.005164,0.090546,0.003539,0.065584,0.003551,0.029331,0.002351,0.060264,0.003538,0.06077,0.002587,0.0725,0.003244,0.339618,0.00191,0.06422,0.003445,0.053735,0.001103,0.185816,0.000648,0.600689,0.000761,0.222917,0.0
conformal_risk_filter,sensor_dropout,8,80,0.472917,0.04168,0.480079,0.04176,0.324755,0.001699,0.264202,0.005211,0.090421,0.003454,0.065491,0.00335,0.028552,0.002529,0.060469,0.003554,0.060718,0.002738,0.071724,0.003137,0.339793,0.001753,0.06633,0.003448,0.053767,0.000908,0.18533,0.000726,0.6008,0.000764,0.239583,0.0
conformal_risk_filter,sensor_dropout,9,80,0.504167,0.044247,0.511442,0.044572,0.324407,0.001582,0.263442,0.005067,0.090061,0.003477,0.066067,0.003475,0.028948,0.002237,0.060132,0.003467,0.060232,0.002618,0.071737,0.003397,0.340365,0.001849,0.065278,0.003662,0.054166,0.000934,0.185223,0.000575,0.600848,0.000734,0.2375,0.0
conformal_risk_filter,heldout_mixed_non_smooth_stress,0,80,0.516667,0.040512,0.51744,0.04048,0.327566,0.001753,0.27709,0.00629,0.100043,0.004181,0.072814,0.003931,0.032805,0.002791,0.069291,0.004304,0.084827,0.003555,0.072301,0.003897,0.34042,0.00166,0.07072,0.003963,0.061162,0.001142,0.190764,0.00076,0.582989,0.000911,0.183333,0.0
conformal_risk_filter,heldout_mixed_non_smooth_stress,1,80,0.475,0.035869,0.475925,0.036081,0.327503,0.001682,0.277125,0.00619,0.100141,0.004365,0.072116,0.003957,0.031787,0.002702,0.069334,0.004322,0.084726,0.003349,0.072177,0.003679,0.340726,0.001844,0.071061,0.00398,0.061373,0.001014,0.190778,0.000705,0.583164,0.000903,0.2125,0.0
conformal_risk_filter,heldout_mixed_non_smooth_stress,2,80,0.5375,0.047201,0.538051,0.04764,0.328542,0.001402,0.276897,0.006179,0.100228,0.004016,0.072515,0.003928,0.033148,0.002708,0.06868,0.004513,0.08415,0.003338,0.071877,0.00375,0.339793,0.001973,0.071454,0.003774,0.061037,0.001114,0.190803,0.000701,0.583015,0.000916,0.1375,0.0
conformal_risk_filter,heldout_mixed_non_smooth_stress,3,80,0.495833,0.044627,0.496292,0.044876,0.32684,0.001381,0.277322,0.006234,0.100308,0.003998,0.07262,0.003873,0.033592,0.002564,0.068965,0.004333,0.084119,0.00339,0.071972,0.003824,0.340901,0.001676,0.071418,0.004156,0.061402,0.000933,0.191069,0.000593,0.582989,0.000886,0.210417,0.0
conformal_risk_filter,heldout_mixed_non_smooth_stress,4,80,0.460417,0.045847,0.461236,0.046212,0.32859,0.001374,0.27738,0.006155,0.099975,0.004214,0.073548,0.004205,0.032895,0.002651,0.068906,0.004233,0.084814,0.003451,0.071697,0.003958,0.340213,0.001828,0.072054,0.003942,0.060439,0.001024,0.191436,0.000686,0.583003,0.000881,0.264583,0.0
conformal_risk_filter,heldout_mixed_non_smooth_stress,5,80,0.502083,0.042103,0.50324,0.042126,0.328219,0.001512,0.277279,0.00606,0.09967,0.004193,0.072309,0.004032,0.032535,0.002463,0.069112,0.004403,0.085044,0.00343,0.071666,0.00376,0.339756,0.001882,0.071291,0.003812,0.060939,0.001071,0.190257,0.000657,0.58299,0.000849,0.166667,0.0
conformal_risk_filter,heldout_mixed_non_smooth_stress,6,80,0.491667,0.042663,0.49233,0.042674,0.32586,0.001531,0.27744,0.006436,0.099944,0.004359,0.073163,0.003969,0.032849,0.002561,0.06914,0.004148,0.083902,0.003508,0.072501,0.003815,0.340727,0.00182,0.071454,0.003958,0.060821,0.001144,0.191296,0.000658,0.58309,0.000867,0.2125,0.0
conformal_risk_filter,heldout_mixed_non_smooth_stress,7,80,0.50625,0.050475,0.506744,0.050568,0.328283,0.001355,0.27618,0.006261,0.099637,0.0042,0.073243,0.003718,0.033757,0.002506,0.06892,0.004271,0.08398,0.003415,0.071733,0.003909,0.339608,0.001755,0.071526,0.003858,0.061097,0.000956,0.190652,0.000618,0.582903,0.000861,0.220833,0.0
conformal_risk_filter,heldout_mixed_non_smooth_stress,8,80,0.51875,0.046122,0.519565,0.046407,0.32785,0.001546,0.277361,0.006012,0.10049,0.003979,0.072115,0.003842,0.032885,0.00267,0.068927,0.004344,0.084301,0.003475,0.072122,0.003773,0.340422,0.001587,0.072096,0.00395,0.060849,0.000989,0.1903,0.000594,0.583056,0.000869,0.18125,0.0
conformal_risk_filter,heldout_mixed_non_smooth_stress,9,80,0.489583,0.044766,0.490463,0.044894,0.327764,0.001676,0.276906,0.005941,0.09963,0.004046,0.071691,0.004065,0.033331,0.002734,0.069121,0.004439,0.084856,0.003528,0.071724,0.003927,0.340764,0.001721,0.071533,0.00394,0.061333,0.001001,0.191185,0.0006,0.582946,0.000918,0.20625,0.0
smooth_dynamics_world_model,nominal,0,80,0.564583,0.042898,0.563943,0.043225,0.297691,0.001525,0.265524,0.004111,0.08317,0.002613,0.068066,0.003558,0.042209,0.002542,0.059755,0.003108,0.044676,0.002546,0.053003,0.002789,0.306287,0.001839,0.064691,0.003119,0.051103,0.000976,0.133058,0.000619,0.444496,0.000715,0.20625,0.0
smooth_dynamics_world_model,nominal,1,80,0.533333,0.045904,0.532827,0.045775,0.296748,0.0015,0.264367,0.004471,0.083656,0.002848,0.068747,0.003547,0.042782,0.002427,0.05989,0.003316,0.045087,0.002532,0.052065,0.002765,0.307977,0.001915,0.065368,0.002883,0.051787,0.001005,0.131884,0.000594,0.444465,0.000731,0.254167,0.0
smooth_dynamics_world_model,nominal,2,80,0.589583,0.043075,0.588734,0.04308,0.296076,0.001635,0.264516,0.004597,0.083519,0.002513,0.069113,0.003625,0.042875,0.002471,0.05956,0.003111,0.044083,0.002738,0.053025,0.00259,0.306721,0.001941,0.065225,0.002828,0.051803,0.001015,0.132497,0.00064,0.444489,0.000764,0.16875,0.0
smooth_dynamics_world_model,nominal,3,80,0.579167,0.049642,0.57787,0.049892,0.296111,0.001589,0.265323,0.004316,0.082662,0.00278,0.068304,0.003391,0.042541,0.002433,0.059273,0.003214,0.045454,0.002658,0.052104,0.002741,0.306951,0.00188,0.065311,0.003088,0.052328,0.000868,0.132957,0.000644,0.444472,0.000713,0.214583,0.0
smooth_dynamics_world_model,nominal,4,80,0.541667,0.04368,0.540905,0.043896,0.296935,0.001364,0.26479,0.004282,0.083466,0.002841,0.069078,0.003716,0.042304,0.002307,0.059479,0.003047,0.044892,0.002437,0.052977,0.002643,0.307508,0.001793,0.065775,0.002926,0.052013,0.000966,0.133025,0.000636,0.444566,0.000697,0.23125,0.0
smooth_dynamics_world_model,nominal,5,80,0.552083,0.046704,0.551539,0.046768,0.296497,0.001535,0.264875,0.004514,0.083426,0.00284,0.069215,0.003712,0.043074,0.002517,0.058801,0.003249,0.045063,0.002728,0.05214,0.002657,0.307096,0.001701,0.065195,0.002962,0.051834,0.00096,0.133224,0.000673,0.44448,0.000764,0.2125,0.0
smooth_dynamics_world_model,nominal,6,80,0.564583,0.042898,0.563839,0.043035,0.298264,0.001645,0.265175,0.004559,0.0828,0.00294,0.068373,0.00362,0.043533,0.002515,0.059676,0.003443,0.044817,0.00257,0.052608,0.00266,0.307522,0.001796,0.065911,0.002844,0.051396,0.001235,0.132136,0.00075,0.444368,0.000754,0.20625,0.0
smooth_dynamics_world_model,nominal,7,80,0.53125,0.039879,0.530549,0.040128,0.296678,0.001425,0.265073,0.004683,0.082793,0.002694,0.068313,0.003407,0.0428,0.002333,0.059511,0.003132,0.044675,0.002566,0.052471,0.002487,0.306896,0.00197,0.065057,0.002918,0.052221,0.000836,0.132752,0.000597,0.444469,0.000743,0.233333,0.0
smooth_dynamics_world_model,nominal,8,80,0.54375,0.046031,0.543117,0.046174,0.296343,0.001655,0.264672,0.00442,0.082659,0.002821,0.068556,0.003416,0.042898,0.002377,0.059689,0.003243,0.044206,0.002643,0.052252,0.002814,0.307427,0.001592,0.06452,0.003192,0.052777,0.000975,0.132732,0.000673,0.444505,0.000751,0.239583,0.0
smooth_dynamics_world_model,nominal,9,80,0.579167,0.042296,0.578089,0.042641,0.296164,0.001647,0.265724,0.004442,0.083871,0.002766,0.069134,0.003611,0.04325,0.002548,0.059546,0.003248,0.045038,0.002668,0.052522,0.002631,0.308252,0.001813,0.064548,0.0029,0.051906,0.000969,0.132953,0.000626,0.44445,0.000788,0.197917,0.0
smooth_dynamics_world_model,seen_contact_shift,0,80,0.485417,0.049716,0.471577,0.049759,0.278621,0.001488,0.280118,0.005139,0.101965,0.003757,0.08555,0.004813,0.051181,0.003004,0.067865,0.003782,0.067408,0.00319,0.060834,0.003042,0.280635,0.001726,0.078079,0.003788,0.072001,0.00109,0.141849,0.000677,0.416582,0.000876,0.247917,0.0
smooth_dynamics_world_model,seen_contact_shift,1,80,0.497917,0.045939,0.483676,0.046054,0.27953,0.001421,0.279688,0.005281,0.102889,0.00387,0.085325,0.004897,0.051363,0.002933,0.068083,0.003944,0.066578,0.003146,0.060436,0.003169,0.280053,0.001674,0.077653,0.003856,0.072576,0.000948,0.141371,0.000592,0.416564,0.000895,0.291667,0.0
smooth_dynamics_world_model,seen_contact_shift,2,80,0.529167,0.043399,0.514498,0.043813,0.278263,0.00174,0.280232,0.005192,0.102656,0.003763,0.085331,0.004853,0.051054,0.002836,0.068568,0.003875,0.067358,0.002941,0.061757,0.002875,0.281272,0.001919,0.078285,0.003755,0.072179,0.000967,0.141287,0.000613,0.416573,0.000855,0.247917,0.0
smooth_dynamics_world_model,seen_contact_shift,3,80,0.539583,0.043581,0.525091,0.043858,0.279181,0.001774,0.279618,0.005503,0.103052,0.003847,0.085674,0.004876,0.05063,0.002992,0.068122,0.003815,0.067647,0.003053,0.060325,0.002974,0.280772,0.001794,0.077164,0.003649,0.072283,0.00105,0.142098,0.000708,0.416628,0.000909,0.18125,0.0
smooth_dynamics_world_model,seen_contact_shift,4,80,0.5125,0.043008,0.498568,0.043315,0.279233,0.001378,0.278819,0.005116,0.103033,0.003921,0.08556,0.004934,0.050165,0.003112,0.068276,0.003956,0.067658,0.003156,0.061592,0.003091,0.281619,0.001704,0.077961,0.00363,0.072439,0.000976,0.14191,0.000673,0.416732,0.000898,0.24375,0.0
smooth_dynamics_world_model,seen_contact_shift,5,80,0.5125,0.043008,0.497947,0.043314,0.278709,0.001587,0.281253,0.005179,0.102021,0.003908,0.086367,0.004945,0.050828,0.003092,0.067798,0.00389,0.066598,0.003118,0.060428,0.002945,0.279832,0.001917,0.077826,0.003693,0.072862,0.00106,0.140839,0.000632,0.416658,0.000918,0.241667,0.0
smooth_dynamics_world_model,seen_contact_shift,6,80,0.53125,0.0403,0.516935,0.040754,0.279529,0.001396,0.279483,0.005234,0.102703,0.003764,0.085825,0.004811,0.051009,0.002932,0.068005,0.003947,0.06691,0.002962,0.061016,0.002812,0.280359,0.001444,0.077131,0.00379,0.071501,0.000934,0.141469,0.000637,0.416617,0.000864,0.233333,0.0
smooth_dynamics_world_model,seen_contact_shift,7,80,0.547917,0.052363,0.533263,0.052283,0.278148,0.001431,0.280537,0.005063,0.101993,0.003994,0.08576,0.00468,0.05035,0.003067,0.068645,0.003997,0.067228,0.002983,0.060427,0.002787,0.280155,0.002133,0.078059,0.003727,0.072179,0.000944,0.142294,0.000647,0.416614,0.000919,0.229167,0.0
smooth_dynamics_world_model,seen_contact_shift,8,80,0.533333,0.048411,0.51912,0.048115,0.277859,0.001472,0.279939,0.005249,0.101828,0.003895,0.086061,0.004795,0.050625,0.003117,0.068384,0.003597,0.067086,0.003011,0.060939,0.002814,0.279968,0.001885,0.077357,0.00376,0.07273,0.001028,0.142216,0.000679,0.416599,0.000878,0.204167,0.0
smooth_dynamics_world_model,seen_contact_shift,9,80,0.458333,0.048793,0.443872,0.048867,0.279203,0.001427,0.280426,0.005219,0.103546,0.003885,0.085761,0.004744,0.051136,0.002903,0.067753,0.003953,0.06773,0.003133,0.061851,0.002939,0.281101,0.001929,0.077536,0.003625,0.072139,0.001063,0.1419,0.0007,0.416602,0.000894,0.254167,0.0
smooth_dynamics_world_model,unseen_geometry,0,80,0.516667,0.04294,0.494139,0.043214,0.268541,0.00128,0.292353,0.006282,0.115665,0.004741,0.101802,0.00604,0.055881,0.003157,0.077532,0.004734,0.074315,0.003158,0.066005,0.003338,0.266289,0.001811,0.084253,0.004096,0.082144,0.001158,0.146463,0.000688,0.402297,0.001005,0.235417,0.0
smooth_dynamics_world_model,unseen_geometry,1,80,0.464583,0.046012,0.442329,0.046025,0.269581,0.001559,0.291253,0.006329,0.116534,0.004915,0.102099,0.00618,0.055357,0.003424,0.077987,0.004911,0.074315,0.003059,0.066295,0.003327,0.267507,0.001842,0.084605,0.004013,0.083153,0.001065,0.145897,0.000711,0.402403,0.001034,0.258333,0.0
smooth_dynamics_world_model,unseen_geometry,2,80,0.558333,0.040719,0.535357,0.041089,0.270366,0.001631,0.292667,0.006024,0.116011,0.004615,0.101232,0.006213,0.054867,0.003203,0.07772,0.00481,0.075191,0.003,0.066755,0.003217,0.26709,0.00143,0.083899,0.00424,0.083019,0.001134,0.14646,0.000642,0.402408,0.000988,0.15625,0.0
smooth_dynamics_world_model,unseen_geometry,3,80,0.5,0.04965,0.477195,0.049926,0.269621,0.001618,0.291837,0.0062,0.116327,0.004744,0.101403,0.006132,0.055836,0.003295,0.077682,0.004743,0.074117,0.003098,0.06642,0.003268,0.265427,0.001886,0.083912,0.004196,0.083686,0.001044,0.14584,0.000614,0.402253,0.001031,0.23125,0.0
smooth_dynamics_world_model,unseen_geometry,4,80,0.529167,0.047486,0.506714,0.047466,0.270214,0.001542,0.293611,0.006179,0.115796,0.004625,0.100688,0.006131,0.055727,0.003203,0.078571,0.004842,0.074147,0.00317,0.065977,0.003164,0.266251,0.001741,0.085142,0.004182,0.082532,0.00097,0.146034,0.00059,0.402227,0.000997,0.210417,0.0
smooth_dynamics_world_model,unseen_geometry,5,80,0.525,0.050359,0.502395,0.050536,0.269956,0.001559,0.292234,0.005918,0.116276,0.004737,0.101684,0.006168,0.055839,0.003171,0.077874,0.00483,0.07426,0.003144,0.066816,0.003218,0.265615,0.001672,0.08492,0.004285,0.08397,0.001027,0.146113,0.000693,0.402233,0.000995,0.235417,0.0
smooth_dynamics_world_model,unseen_geometry,6,80,0.5125,0.047129,0.48997,0.047495,0.26856,0.001556,0.292049,0.006112,0.116069,0.004839,0.100868,0.006222,0.055387,0.003278,0.077221,0.004717,0.074691,0.003242,0.066751,0.003369,0.26651,0.001845,0.084697,0.004179,0.083095,0.001026,0.146323,0.000725,0.402385,0.001002,0.25625,0.0
smooth_dynamics_world_model,unseen_geometry,7,80,0.51875,0.047208,0.496675,0.047568,0.26996,0.001797,0.29213,0.006084,0.116392,0.004607,0.100792,0.006153,0.056048,0.003449,0.077743,0.004806,0.074947,0.003057,0.066704,0.003344,0.266272,0.001757,0.084775,0.004143,0.082374,0.000943,0.145898,0.000719,0.402199,0.001045,0.222917,0.0
smooth_dynamics_world_model,unseen_geometry,8,80,0.491667,0.052268,0.46898,0.05281,0.270022,0.001706,0.292528,0.006096,0.116035,0.004669,0.100883,0.006026,0.056165,0.003134,0.078882,0.004732,0.074283,0.002989,0.066269,0.003177,0.267104,0.001494,0.083428,0.004296,0.083102,0.001092,0.145817,0.000582,0.402171,0.001017,0.2375,0.0
smooth_dynamics_world_model,unseen_geometry,9,80,0.483333,0.047424,0.460655,0.047418,0.268742,0.001317,0.292061,0.006003,0.116077,0.004826,0.100971,0.006239,0.055462,0.003373,0.078181,0.004846,0.07415,0.00336,0.066551,0.003127,0.268184,0.001768,0.083576,0.004091,0.082421,0.001079,0.145915,0.000669,0.402422,0.001041,0.21875,0.0
smooth_dynamics_world_model,unseen_friction,0,80,0.54375,0.044539,0.517567,0.044793,0.265291,0.00147,0.288887,0.005734,0.115885,0.004359,0.096199,0.005511,0.057517,0.003303,0.07313,0.003875,0.115316,0.004458,0.070089,0.003303,0.259415,0.001698,0.087032,0.004257,0.087121,0.001076,0.148051,0.000687,0.392399,0.00101,0.191667,0.0
smooth_dynamics_world_model,unseen_friction,1,80,0.522917,0.04783,0.497081,0.048254,0.263178,0.00169,0.288993,0.005675,0.115972,0.004598,0.095914,0.005206,0.056976,0.0033,0.072579,0.004017,0.115945,0.00446,0.068369,0.00325,0.258552,0.001534,0.087943,0.004179,0.088427,0.000971,0.148237,0.000678,0.392433,0.001012,0.14375,0.0
